place_id,name,s_latitude,n_latitude,w_longitude,e_longitude
50,Pizzeria Peperino,44.4320019,44.432275,26.1254245,26.1257204
51,Restaurant Margineni,44.4651948,44.4652948,26.1489016,26.1490016
52,5togo fundeni,44.4670226,44.4671226,26.1558873,26.1559873
53,Terasa Tismana (mici și bunătăți pe gratar),44.4622604,44.4672583,26.1499619,26.1603412
54,Cantina Fara Sare,44.4622604,44.4672583,26.1499619,26.1603412
55,Shaormeria C&A,44.4167078,44.4168078,26.0224684,26.0225684
56,Burger King AFI Cotroceni,44.4288423,44.4318702,26.0497985,26.0541914
57,Taco Bell AFI Cotroceni,44.4288423,44.4318702,26.0497985,26.0541914
58,Shogun,44.4177761,44.4179547,26.0289271,26.0291301
59,Monarh,44.4370942,44.4372365,26.081615,26.0819861
60,TED'S COFFEE CO - Enayati Medical City,44.5004382,44.5020397,26.0671597,26.0693478
61,Fabrica Grivița,44.4468913,44.4471138,26.0601225,26.0605397
62,Lazy Duck Burgers,44.4468913,44.4471138,26.0601225,26.0605397
63,Rugby Club House,44.4695927,44.472583,26.1121051,26.1159797
64,Cuibul Rândunelelor,44.4090565,44.4091565,26.065718,26.065818
65,Story Pizza,44.4084878,44.4085878,26.0669026,26.0670026
66,Club B52,44.4205008,44.4206008,26.0950722,26.0951722
67,Hama Grill,44.4536224,44.4538139,26.1207849,26.1210571
68,CAMARAD FAST,44.4539358,44.4542715,26.1209472,26.1212824
69,La Mama,44.4421743,44.4425504,26.0967177,26.0972105
70,Caju by Joseph Hadad,44.4418653,44.4419653,26.0976802,26.0977802
71,Chocolat Ateneu - Boutique Restaurant,44.4419047,44.4420047,26.0972463,26.0973463
72,Mara Mura Ateneu,44.4414145,44.4415145,26.0978354,26.0979354
73,MACE by Joseph Hadad,44.4411167,44.4412167,26.0980204,26.0981204
74,Trattoria Il Calcio Magheru,44.4418123,44.4419123,26.0984853,26.0985853
75,Le Bistrot Francais,44.4420479,44.4421479,26.0974249,26.0975249
76,LOVA Wine Bar,44.4415426,44.4416426,26.0982992,26.0983992
77,Teopizza,44.3987392,44.3988392,26.1137217,26.1138217
78,Pizza IL Baccio,44.3972626,44.3974819,26.114858,26.1152446
79,Mandaloo Restaurant Lounge,44.3726041,44.3730353,26.1486975,26.149632
80,Stick it,44.3731075,44.3733115,26.1496585,26.1499417
81,Pizza Hut Delivery Popești-Leordeni,44.3729163,44.3735088,26.1481574,26.1489224
82,Jerry's Pizza - Popesti-Leordeni,44.3729126,44.3733096,26.1488492,26.1498098
83,Trenta Pizza Popesti-Leordeni,44.3729163,44.3735088,26.1481574,26.1489224
84,SHAORMA STATION,44.3729126,44.3733096,26.1488492,26.1498098
85,Cfr Constanta,44.486728,44.486828,26.1155274,26.1156274
86,Mici la OBOR la Terasa PLATOU,44.4484673,44.4500915,26.1282178,26.1301422
87,Po-Li Chinese food,44.4484673,44.4500915,26.1282178,26.1301422
88,Fine Food Gourmet Shop & Bistro,44.4574299,44.4575299,26.1007515,26.1008515
89,Pizzeria Due Amici,44.4572423,44.4573423,26.1007386,26.1008386
90,Kaffein,44.4572197,44.4573197,26.1003942,26.1004942
91,La Cărbuni,44.4123673,44.4128258,26.0232247,26.0240478
92,Prelungira Ghencea,44.4099638,44.4101998,26.0059278,26.0062313
93,Pepper's Coffee,44.4337909,44.433986,26.0306158,26.0326864
94,FANCY CAKE,44.4288586,44.4289586,26.0395064,26.0396064
95,DVG Food Quality,44.418709,44.4200015,26.2245053,26.22519
96,Snack4U,44.407053,44.407153,26.0846712,26.0847712
97,Ahmad Cuisine,44.4675179,44.4677254,26.077117,26.0774625
98,Terasa Start Serv,44.4680637,44.4681637,26.0786277,26.0787277
99,BISTRO DE L’ARC,44.4675801,44.4754464,26.0711494,26.0772245
100,Le Boutique,44.4361909,44.4362909,26.1166349,26.1167349
101,Haraua Coffee & Bistro,44.4237187,44.4238187,26.0945177,26.0946177
102,1 Minute City Gate,44.4772713,44.4783633,26.072519,26.0726456
103,Jin Ding restaurant chinezesc,44.4483961,44.4484961,26.1466067,26.1467067
104,Twistcafe kurtoș & cafea,44.429038,44.429138,26.054074,26.054174
105,So Coffee,44.4288423,44.4318702,26.0497985,26.0541914
106,La Vidră,44.3812823,44.3813757,26.108144,26.1092081
107,La Puiu,44.3812823,44.3813757,26.108144,26.1092081
108,GOLDEN WOK,44.47708,44.47718,26.1799434,26.1800434
109,Fast Food,44.4764637,44.4785099,26.1801834,26.1830957
110,Grătaru' Meserias,44.4383119,44.4396274,26.1827083,26.184321
111,La Italianu' - Pizza Militari Residence,44.4471099,44.4474138,25.9812489,25.982098
112,La Castroane,44.4480876,44.4482165,25.9818574,25.9870246
113,Pizza,44.4471099,44.4474138,25.9812489,25.982098
114,Solange Ballroom,44.4401077,44.4402077,26.19271,26.19281
115,Grand Patisserie Autoservire Pantelimon,44.4402945,44.4403945,26.1920155,26.1921155
116,La bucatarie,44.4349143,44.4350143,26.1328615,26.1329615
117,PHP Pizza • Burgers & More,44.4114816,44.4116893,26.1738849,26.174463
118,Tasty Kebab,44.4661013,44.4662013,26.035559,26.035659
119,Cafe&Bar Dallas,44.4479083,44.4573641,26.1929009,26.200435
120,Green Food Hub | Restaurant cu mancare sanatoasa si gustoasa,44.5004382,44.5020397,26.0671597,26.0693478
121,TED'S COFFEE CO.,44.5004382,44.5020397,26.0671597,26.0693478
122,5 to go Pantelimon 287,44.4425205,44.4427238,26.1686713,26.1699562
123,14thLANE - Live Music | A la Carte | Events by NIGHT,44.4444285,44.4451909,26.0596906,26.0604707
124,14thLANE - FoodHall by DAY,44.4444285,44.4451909,26.0596906,26.0604707
125,Stradale Orhideea,44.4439875,44.4440512,26.0597027,26.0599392
126,"Terasa ""La butoaie""",44.4058163,44.4059163,26.0650907,26.0651907
127,Long Fong,44.4195988,44.4196988,26.0948786,26.0949786
128,Casa vellson,44.4260466,44.4261466,26.1755341,26.1756341
129,Stradale J8,44.4829989,44.4837239,26.0441324,26.0449818
130,Ristorante Casale,44.503639,44.503739,26.0459332,26.0460332
131,Pauza de Fructe,44.4660628,44.4666922,26.0568893,26.0576372
132,Restaurant Marlene,44.4353336,44.4354336,26.1050304,26.1051304
133,Profi Super,44.4259655,44.4260655,26.018375,26.018475
134,Ganesha Caffe Barbu Vacarescu,44.4570706,44.4571706,26.1056939,26.1057939
135,TED'S COFFEE CO.,44.4568463,44.4569463,26.1063555,26.1064555
136,The Canteen,44.4565876,44.4567304,26.1059077,26.1067828
137,Getido,44.4428615,44.4430934,26.1661372,26.1664455
138,Pantelimon,44.4428533,44.442992,26.1645668,26.1652074
139,Weiss Beer Garden,44.4413021,44.4416762,26.0241353,26.0245807
140,Fast Food Snack,44.4752191,44.476795,26.1786245,26.1807806
141,Ivan Pescar & Scrumbia Bar (Kingfisher Ivan & Shad Bar),44.4195503,44.4196503,26.0835313,26.0836313
142,Crystal congres Cmmb,44.4185549,44.4186549,26.0825574,26.0826574
143,"Casa Doinei ,terasa cu autoservire",44.3900993,44.3901993,26.0600675,26.0601675
144,Restaurant La Vitrine,44.4732558,44.4762371,26.1074238,26.1116017
145,Trattoria Verdi Aviatorilor,44.4614305,44.4615305,26.0855686,26.0856686
146,5 Elemente,44.4624673,44.4625673,26.0839495,26.0840495
147,TwoBastardsPub,44.4344151,44.4345151,26.0856587,26.0857587
148,Gradina Monteoru,44.4443839,44.4450744,26.0906087,26.0917281
149,Leonardo Hotel Bucharest City Center,44.4453102,44.4456247,26.0912307,26.0917915
150,Coolinart,44.4445474,44.4446474,26.0923914,26.0924914
151,Pizza DiMora,44.4439298,44.4442281,26.0912271,26.0919257
152,Avocaderia,44.4445474,44.4446474,26.0923914,26.0924914
153,Hotel Premiere,44.4386753,44.4387753,26.1910767,26.1911767
154,Restaurant- pizzerie-Atmosfera,44.3761386,44.3762386,26.1484887,26.1485887
155,Narghilea Popesti Leordeni,44.3761386,44.3762386,26.1484887,26.1485887
156,POT.stories,44.4599245,44.4609648,26.0999218,26.1008416
157,E3 by Entourage,44.4599245,44.4609648,26.0999218,26.1008416
158,Yoshi Sushi & Teppanyaki,44.4612447,44.4615941,26.1001398,26.100555
159,Mano+Bocca Panini Bar,44.4608764,44.4609764,26.0998394,26.0999394
160,SARA Floreasca,44.4599245,44.4609648,26.0999218,26.1008416
161,BEAT45 Fitness Studio,44.4599245,44.4609648,26.0999218,26.1008416
162,Ruka Izakaya,44.4599245,44.4609648,26.0999218,26.1008416
163,Two Minutes,44.4614278,44.4615267,26.0993866,26.0995579
164,rawdia,44.4611044,44.4612044,26.0991295,26.0992295
165,TASTING ROOM by Ethic Wine,44.4611173,44.4612173,26.099609,26.099709
166,Bistromar,44.4599245,44.4609648,26.0999218,26.1008416
167,Restaurant Gabbiano,44.4612447,44.4615941,26.1001398,26.100555
168,La Petra Fast Food,44.4417785,44.4419891,26.1701032,26.170434
169,Shaormeria SAMY,44.4417785,44.4419891,26.1701032,26.170434
170,AB Food Truck,44.454814,44.4556337,26.1985965,26.1999304
171,La Ciotoianu / Mici / Pastrami,44.3761179,44.3762179,26.1640882,26.1641882
172,Trattoria Revi,44.4810812,44.4811812,26.0448794,26.0449794
173,Celebration Ballroom,44.4809772,44.4810772,26.044643,26.044743
174,Panini Covrigarie & Gogoserie,44.4698156,44.4699156,26.0202787,26.0203787
175,face 2 face,44.4939778,44.4940778,26.0758091,26.0759091
176,Argentine Steak & Sushi,44.4766265,44.4772968,26.0880275,26.088564
177,Duman Herăstrău,44.4766265,44.4772968,26.0880275,26.088564
178,Yuppies Cafe&Wines,44.4778008,44.4779008,26.0895639,26.0896639
179,Coltea Kebab,44.4333098,44.4334098,26.103519,26.103619
180,Lloyd's Pub,44.4336534,44.4337297,26.1044216,26.104492
181,Zest Pizza,44.4335529,44.4336272,26.1035063,26.1036643
182,Hangover Club,44.43329,44.43339,26.1039484,26.1040484
183,5 to go,44.4156251,44.4158637,26.0461013,26.046273
184,D.V.G The Best Food,44.4466088,44.4468079,26.1334918,26.1338066
185,SITARA KEBAP,44.4466088,44.4468079,26.1334918,26.1338066
186,Fornetti - Strada Căminului Nr. 1,44.445959,44.446059,26.1351467,26.1352467
187,Stradale myHive,44.4821457,44.4822457,26.0665134,26.0666134
188,Burger Van Apaca,44.4319773,44.432154,26.0486411,26.0492302
189,Hummuserie Apaca,44.4322153,44.4342393,26.0480736,26.0494337
190,Oala,44.4319773,44.432154,26.0486411,26.0492302
191,Indivan apaca,44.4319773,44.432154,26.0486411,26.0492302
192,Trattoria Capone,44.4616036,44.4617036,26.1363602,26.1364602
193,5 to go Bd. Basarabia x Morarilor,44.4369284,44.4370284,26.1706276,26.1707276
194,Trattoria Pisano Pizza&Pasta,44.4125428,44.4128145,26.1237991,26.1243377
195,AFUMATURA,44.4449987,44.4476189,26.1488463,26.1538833
196,Pizza Pazza Baicului,44.4449987,44.4476189,26.1488463,26.1538833
197,Popas Rindunica Srl,44.4521594,44.4522594,26.000235,26.000335
198,Manila Coffee,44.4436963,44.4445566,26.0750493,26.0765907
199,Socului Kebap,44.4419283,44.4427944,26.1561203,26.1570672
200,5 To Go,44.4419283,44.4427944,26.1561203,26.1570672
201,Okfea Delfinului,44.4419283,44.4427944,26.1561203,26.1570672
202,la pod cafee bar parc carol,44.3934465,44.3935465,26.0562189,26.0563189
203,Pizza Fortuna,44.4359082,44.4360082,26.0126868,26.0127868
204,CeaiCoffski TITAN,44.4250556,44.4251556,26.1628465,26.1629465
205,Cocosul Donald,44.4026247,44.4027247,26.2160888,26.2161888
206,Magic Meals,44.481319,44.481419,26.0328029,26.0329029
207,Doner Chitila,44.48112,44.48122,26.03228,26.03238
208,La Ursul Baloo,44.4817,44.4818,26.03184,26.03194
209,boema 33,44.4649651,44.4650651,26.0452926,26.0453926
210,Templul Soarelui,44.4463868,44.4465796,26.1146479,26.1149803
211,Go Veggie Băcănie & Bistro Vegan,44.4450147,44.4452177,26.1144391,26.1146268
212,Amore Trattoria,44.4465012,44.4467008,26.114781,26.1150795
213,Vanagon,44.445882,44.445982,26.1164252,26.1165252
214,Rotiseria 131 București,44.4448059,44.4450373,26.1150251,26.1152505
215,Solicor,44.4519097,44.4537623,26.2002179,26.2048309
216,Tudor Gourmet Burgers,44.487522,44.4885619,26.1149452,26.1168988
217,Zaitoone,44.4751674,44.4752674,26.0923196,26.0924196
218,Mici Obor - Cei mai buni mici mari la Terasa PLATOU,44.4494915,44.4513632,26.1255045,26.1278058
219,The Cup Specialty Coffee,44.4371174,44.4377056,26.1582577,26.1587497
220,Sfeir Lebanese Cuisine,44.422042,44.4225037,26.1112644,26.1116158
221,Trattoria Adagio,44.4224769,44.4230018,26.1112138,26.111471
222,Cantina Andronache,44.4789454,44.4790454,26.1593864,26.1594864
223,Spartan,44.4429593,44.4430593,26.0626443,26.0627443
224,Blida Garden,44.4431011,44.4432011,26.0623071,26.0624071
225,Orhideea Grill,44.4438109,44.4439109,26.0618592,26.0619592
226,5 To Go,44.4431011,44.4432011,26.0623071,26.0624071
227,Kebab Orhideea,44.4429593,44.4430593,26.0626443,26.0627443
228,Chong Qing,44.438581,44.438681,26.1205691,26.1206691
229,Hanul lui Tudor,44.4636348,44.4650979,26.1707111,26.1737328
230,L'osteria Catering & Delivery,44.3779788,44.3824979,26.0055574,26.0162053
231,Fendi Kebap Novaci,44.4166227,44.4167227,26.0641555,26.0642555
232,Restaurante Casa Brandusa,44.4166227,44.4167227,26.0641555,26.0642555
233,Restaurant Casa Lazar,44.4164528,44.4165528,26.064109,26.064209
234,Koffeine Sebastian,44.4166227,44.4167227,26.0641555,26.0642555
235,La Noah,44.4768249,44.4796343,26.1744735,26.1765634
236,Restaurant Autoservire Tasty,44.4004535,44.4031604,26.1425698,26.1505531
237,Barlogul Ursilor,44.4180387,44.4182177,26.0226574,26.0241979
238,Baba,44.4426817,44.4427817,26.078739,26.078839
239,SHAORMA LA BAIATU,44.4422466,44.4423466,26.0793393,26.0794393
240,My Blessing,44.4426915,44.4427915,26.0790325,26.0791325
241,Shahin Shawrma,44.4423226,44.44241,26.0790256,26.0791545
242,Tudi’s Pizza,44.450771,44.450871,26.0561432,26.0562432
243,Divan,44.470759,44.4710877,26.1089713,26.1093044
244,Dancing Lobster Restaurant Portughez cu Pește și Fructe de Mare,44.4703458,44.4732667,26.1085236,26.1128405
245,Il Calcio by Mr.VAL - Barbu Vacarescu (Pescariu),44.4709683,44.4711608,26.110463,26.1109719
246,Gyros Thessalonikis,44.4700752,44.4701752,26.1101765,26.1102765
247,HEAT - steakhouse restaurant,44.4703458,44.4732667,26.1085236,26.1128405
248,After Five,44.4397246,44.4402561,26.1572614,26.1576526
249,oaladelicioasa,44.4394675,44.4396493,26.155805,26.1562849
250,Cet Vest Militari,44.4221542,44.4222542,25.9824991,25.9825991
251,Salon Covasna,44.3786246,44.3792159,26.1141567,26.1149599
252,Pizzeria VADO,44.4351951,44.4352951,26.0118798,26.0119798
253,Café Verona,44.4427977,44.4431935,26.099261,26.099705
254,La Copac,44.4432807,44.4433807,26.1007136,26.1008136
255,The Kimchi,44.4421705,44.4426929,26.0990757,26.0994673
256,Grădina OAR,44.4426258,44.442825,26.1004014,26.1008011
257,Toàn's,44.4421705,44.4426929,26.0990757,26.0994673
258,Crăpelniță,44.4421705,44.4426929,26.0990757,26.0994673
259,Zema Food,44.3737712,44.3740297,26.1505412,26.1509168
260,5 to go (Five To Go),44.3735987,44.3738166,26.1500377,26.1502898
261,Ingrid Fast Food,44.4942705,44.4946228,26.1866269,26.1871231
262,2Nice Caffe,44.4299964,44.4301697,26.0185776,26.0188506
263,ALMONDO PIZZA Bucuresti,44.4301076,44.4302515,26.0198055,26.0200025
264,Pasta Factory,44.4301076,44.4302515,26.0198055,26.0200025
265,Best food Shaorma uverturii 110,44.4402461,44.4403461,26.0260891,26.0261891
266,Shaormeria C&A,44.4400536,44.4401536,26.026663,26.026763
267,Profi Standard,44.439607,44.4403122,26.0252812,26.0268409
268,Zest Pizza,44.4401026,44.4402026,26.026552,26.026652
269,Napoletta,44.4400536,44.4401536,26.026663,26.026763
270,Pizzeria Cartier,44.4305133,44.4306133,26.2005258,26.2006258
271,Azarra,44.4966957,44.4967957,26.0737515,26.0738515
272,Starbucks,44.4278547,44.4292079,26.0338425,26.0363327
273,Dristor Doner Kebap,44.4278547,44.4292079,26.0338425,26.0363327
274,Tucano Coffee Copacabana,44.4278547,44.4292079,26.0338425,26.0363327
275,Kahve Dünyası Café,44.4278547,44.4292079,26.0338425,26.0363327
276,GETT'S Color Bar - Salon Plaza Romania Drumul Taberei Militari,44.4278547,44.4292079,26.0338425,26.0363327
277,Andy Park Ballroom,44.3988881,44.4034837,26.1058294,26.1128175
278,Trattoria Borghese,44.3991126,44.3992126,26.1102193,26.1103193
279,Trattoria & Pizza Giovane,44.3988881,44.4034837,26.1058294,26.1128175
280,Pippo's,44.4548394,44.4549394,26.0884192,26.0885192
281,5 To Go,44.4542744,44.4543744,26.0878833,26.0879833
282,Koffeine Victoriei,44.4551671,44.4552671,26.0895234,26.0896234
283,Filos Pub,44.4413744,44.4452114,26.0626956,26.0662222
284,Trattoria Belvedere,44.4080755,44.4081755,26.0798206,26.0799206
285,5 to go Diham,44.4342597,44.4344331,26.1588028,26.1591044
286,Las Vegas Games,44.4342597,44.4344331,26.1588028,26.1591044
287,KFC,44.507629,44.507898,26.0844751,26.0848146
288,McDonald's,44.4662954,44.4664961,26.1369353,26.1372585
289,The office gentleman's club bucuresti,44.4662954,44.4664961,26.1369353,26.1372585
290,La Serdal,44.4791104,44.4792104,26.1661763,26.1662763
291,La Pătrașcu,44.428351,44.4286027,26.14053,26.1406978
292,Ciorbaria lui Antonio,44.4448128,44.4451008,26.1493051,26.1495971
293,Sandrino Pub,44.4448128,44.4451008,26.1493051,26.1495971
294,ARENA RESTO-BAR,44.4436976,44.4439464,26.1500542,26.1504403
295,NIKO PALACE,44.4448128,44.4451008,26.1493051,26.1495971
296,FORTUNA ARENA,44.4436976,44.4439464,26.1500542,26.1504403
297,Furgoneta Street Chefs,44.4387233,44.4388233,26.0071437,26.0072437
298,The store,44.446545,44.4513344,25.9997913,26.0029086
299,Alexandru&Linda,44.4764637,44.4785099,26.1801834,26.1830957
300,Restaurant Chinezesc,44.4764637,44.4785099,26.1801834,26.1830957
301,Dodo Pizza,44.4164223,44.4165223,26.0232492,26.0233492
302,Iuli Ciobanu,44.4111578,44.4116114,26.1763578,26.17708
303,Sfizio,44.4364519,44.4365519,26.0845082,26.0846082
304,Pizzeria Viitorului,44.4488074,44.4489074,26.1161104,26.1162104
305,Autoservire Express,44.4327628,44.4328628,26.1219165,26.1220165
306,Odobesti,44.4325929,44.4326929,26.1208709,26.1209709
307,Mâncare Traditional Românească,44.4327628,44.4328628,26.1219165,26.1220165
308,SLOWER brew bar,44.4194722,44.4196723,26.0981963,26.0983724
309,Hotel Ambasador Bucharest,44.4417416,44.4421887,26.0992965,26.0997314
310,Lido's Brasserie by Arogant,44.4411464,44.441696,26.0988763,26.0993596
311,5 To Go,44.4408588,44.4409588,26.1008795,26.1009795
312,Profi Standard,44.391403,44.3918547,26.0800438,26.0804912
313,Clandestin Beer,44.3655455,44.3663121,26.1796081,26.1803952
314,La Bunicu,44.3649048,44.3701192,26.1791564,26.1829851
315,Domino's Pizza Victorie,44.452458,44.452558,26.0933591,26.0934591
316,Food x One Love Coffee,44.3720399,44.3727384,26.1503507,26.1509547
317,Maimuca Restaurant,44.4355372,44.4357431,26.0989564,26.0991338
318,Mathara Bath kade (මාතර බත් කඩේ),44.4484673,44.4500915,26.1282178,26.1301422
319,Fast Food Cherhana,44.4484673,44.4500915,26.1282178,26.1301422
320,Obor Express,44.4485467,44.4486467,26.131054,26.131154
321,Animaletto House,44.4367443,44.4368443,26.106728,26.106828
322,Légère,44.4361045,44.4362045,26.1072672,26.1073672
323,In house pastrami & more,44.4365087,44.4368472,26.1069528,26.1073587
324,buoni e bravi,44.4365536,44.4366536,26.1065905,26.1066905
325,Ivy,44.4363292,44.4364292,26.1056814,26.1057814
326,Derya Doner Kebab | Comanda Shaorma | Mancare Turceasca | Livrari Mancare,44.4365509,44.4366509,26.1074145,26.1075145
327,Burger Van Home,44.4368557,44.4369557,26.1075848,26.1076848
328,Ciorbe și Plăcinte,44.4362591,44.4363591,26.105624,26.105724
329,T-Zero Specialty Coffee Shop,44.4366394,44.4367394,26.1066232,26.1067232
330,Restaurant Shiraz,44.4899695,44.4915256,26.1904779,26.1928502
331,Restaorant amer,44.4899695,44.4915256,26.1904779,26.1928502
332,Happy Coffee,44.3978232,44.3983865,26.1083401,26.1086986
333,"Restaurant Chinezesc ""Betele de Aur""",44.4219393,44.4220393,26.1340627,26.1341627
334,Vata,44.3682675,44.3683675,26.0923998,26.0924998
335,Taverna Sârbului,44.4826601,44.4830206,26.0674492,26.0679976
336,MyContinental,44.4459688,44.4464279,26.0774192,26.0784498
337,Hello Hotels Bucharest,44.445603,44.4461147,26.0781874,26.0786552
338,Grivița Pub&Grill,44.4467204,44.4471628,26.0779374,26.0787623
339,Submarine Burger,44.4459688,44.4464279,26.0774192,26.0784498
340,Zocalo Lounge,44.4484566,44.448649,25.9867793,25.9869361
341,Alexia Garden II,44.4491282,44.4492178,25.9867435,25.9869573
342,Pizza One,44.4491282,44.4492178,25.9867435,25.9869573
343,EAT ETC,44.4812286,44.4818312,26.1214369,26.1222817
344,Terasa Ubuntu,44.4135688,44.4136688,26.1178117,26.1179117
345,Pedros Grande Restaurant,44.4190237,44.4196884,26.0790403,26.0802258
346,Terasa''Micul Artist'',44.3850535,44.3854258,26.1010185,26.1018824
347,D’vino Wine Bar,44.5143555,44.5174472,26.1234593,26.1240606
348,Dristor Kebap,44.4431813,44.4433673,26.1554862,26.1562947
349,Luca,44.4431813,44.4433673,26.1554862,26.1562947
350,Trattoria Mellini,44.4132837,44.413439,26.133143,26.1334225
351,Pizza alla Napoli,44.4129285,44.4130285,26.1337732,26.1338732
352,McDonald's,44.4363175,44.4385516,26.1846261,26.1885721
353,Spartan,44.4363175,44.4385516,26.1846261,26.1885721
354,Lee Ho Food,44.4363175,44.4385516,26.1846261,26.1885721
355,TED'S COFFEE CO.,44.4363175,44.4385516,26.1846261,26.1885721
356,Dinner Food,44.4363175,44.4385516,26.1846261,26.1885721
357,Cuisine de MiazăZi,44.4057308,44.4058308,26.0528667,26.0529667
358,Face Club Bucharest,44.477952,44.4783147,26.0692534,26.0698071
359,Face Kusin,44.4738314,44.4800738,26.0607268,26.0709439
360,Suento by Gram Bistro,44.4472744,44.4473744,26.1155224,26.1156224
361,Restaurant China Town,44.4477076,44.4478076,26.11468,26.11478
362,FOISORUL FERICIRII (LaBEBE.SrL),44.3818134,44.3825764,26.1093641,26.1094995
363,Profi Super,44.4822723,44.4823723,26.0479347,26.0480347
364,La Jar,44.4950079,44.4951079,26.0778848,26.0779848
365,Zodiac Burgers,44.4624171,44.4625171,26.1176028,26.1177028
366,ZenSushi,44.4512092,44.4514209,26.0934112,26.0935188
367,Secret Massage - Lounge,44.4510427,44.4512352,26.0935071,26.093705
368,15A,44.4508569,44.4509569,26.0927818,26.0928818
369,Drum fara nume,44.4329868,44.4398949,26.1456161,26.156062
370,EUROPE,44.4329868,44.4398949,26.1456161,26.156062
371,Oriyami Asian Food,44.4259959,44.4267249,26.1275863,26.1293164
372,TED'S COFFEE CO.,44.4145347,44.4151529,26.1047559,26.1056344
373,Patiseria Tineretului - Șincai,44.4141555,44.4142555,26.1053632,26.1054632
374,FANE GĂINĂ 🐓,44.4393036,44.4394036,26.1594247,26.1595247
375,PAPILA,44.43493,44.4350975,26.1073324,26.1075879
376,"Slow Restaurant, Smoked Meat",44.4347014,44.4348014,26.1064503,26.1065503
